osm_id,osm_type,capacity,aeroway,building,amenity,layer,surface,railway,parking,public_transport,operator,name,longitude,latitude,geom_type
"845936595",ways_line,,taxiway,,,,,,,,,,106.766948829611,47.8430537836202,LINESTRING
"845936565",ways_line,,taxiway,,,,,,,,,,106.759222447168,47.8520663387975,LINESTRING
"845936574",ways_line,,taxiway,,,,,,,,,,106.763149885849,47.8495008779348,LINESTRING
"397784608",ways_line,,taxiway,,,,,,,,,,106.759993927251,47.8520014886753,LINESTRING
"397784601",ways_line,,taxiway,,,,,,,,,,106.759828165121,47.852003698496,LINESTRING
"845974618",ways_line,,taxiway,,,,,,,,,,106.763491993063,47.8510009632999,LINESTRING
"845936571",ways_line,,taxiway,,,,,,,,,,106.760886782934,47.8506034530075,LINESTRING
"845936562",ways_line,,taxiway,,,,,,,,,,106.758760220069,47.8519158212618,LINESTRING
"845936573",ways_line,,taxiway,,,,,,,,,,106.763331689033,47.849501202696,LINESTRING
"906976391",ways_line,,taxiway,,,,,,,,,,106.774955336276,47.8445137198187,LINESTRING
"152512157",ways_line,,taxiway,,,,,,,,,,106.763362327155,47.8420467530358,LINESTRING
"454572051",ways_poly,,,,parking,,,,,,,,106.941585947461,47.8620097442824,POLYGON
"870786114",ways_poly,,,,parking,,,,,,,,106.863017130642,47.9036430390544,POLYGON
"863319182",ways_poly,,,,parking,,,,,,,,106.809205048997,47.9242784167064,POLYGON
"870773920",ways_poly,,,,parking,,,,,,,,106.866894144329,47.9012917037893,POLYGON
"864157119",ways_poly,,,,parking,,,,,,,,106.812507246326,47.9172297667344,POLYGON
"1059612676",ways_poly,,,,parking,,,,,,,,106.909211275561,47.9214538449241,POLYGON
"221283499",ways_poly,,,,parking,,,,,,,,106.863879,47.91857095,POLYGON
"866281463",ways_poly,,,,parking,,,,,,,,106.8438319,47.9168195,POLYGON
"386904275",ways_poly,,,,parking,,,,,,,,106.907819158495,47.9085511514475,POLYGON
"1030930282",ways_poly,,,,parking,,,,,,,,106.78474505,47.89994445,POLYGON
"1030930277",ways_poly,,,,parking,,,,,,,,106.783464458251,47.8992170055973,POLYGON
"863745632",ways_poly,,,,parking,,,,,,,,106.814060159116,47.9203800630952,POLYGON
"387056702",ways_poly,,,,parking,,,,,,,,106.983881611617,47.9201178342732,POLYGON
"189666971",ways_poly,,,,parking,,,,surface,,,,106.945140203164,47.924221080425,POLYGON
"1059520584",ways_poly,,,,parking,,,,,,,,106.994698796409,47.9215444610209,POLYGON
"860524927",ways_poly,,,,parking,,,,,,,,106.985640435908,47.9218818183987,POLYGON
"158818773",ways_poly,,,,parking,,,,surface,,,,106.911980333347,47.8872210482671,POLYGON
"158629053",ways_poly,,,,parking,,,,surface,,,,106.941950504562,47.8610839704611,POLYGON
"865557790",ways_poly,,,,parking,,,,,,,,106.832173326972,47.9121940418246,POLYGON
"890980446",ways_poly,,apron,,,,,,,,,,106.768144878106,47.8472803120723,POLYGON
"429035427",ways_poly,,terminal,yes,,,,,,,,,106.758586407121,47.8538296323474,POLYGON
"863436062",ways_poly,,,,parking,,,,,,,,107.021538495054,47.9054299690807,POLYGON
"870664618",ways_poly,,,,parking,,,,,,,,107.032759055304,47.9015655448416,POLYGON
"226346904",ways_poly,,,,parking,,,,surface,,,,106.936028307995,47.9230402944121,POLYGON
"387815715",ways_poly,"20",,,parking,,,,surface,,,,106.944416733957,47.9197102229952,POLYGON
"256447883",ways_poly,"20",,,parking,,,,surface,,,,106.942989992032,47.9161993951036,POLYGON
"226346905",ways_poly,,,,parking,,,,surface,,,,106.937428152567,47.9231331706605,POLYGON
"1057214623",ways_poly,,,,parking,,,,,,,,106.836886580902,47.8737128995975,POLYGON
"934710292",ways_poly,,,,parking,,,,,,,,106.841556870869,47.8738487970095,POLYGON
"907190867",ways_poly,,,,parking,,asphalt,,,,,,106.80549743483,47.8639043386919,POLYGON
"864577125",ways_poly,,,,parking,,,,,,,,106.993299374132,47.913494775397,POLYGON
"1054138865",ways_poly,,,,parking,,,,,,,,106.992723358358,47.9096811784335,POLYGON
"387977111",ways_poly,,,,parking,,,,,,,,106.926807463579,47.9175953469023,POLYGON
"241206023",ways_poly,,,,parking,,,,,,,,106.914105116953,47.9089463536888,POLYGON
"868654058",ways_poly,,,,parking,,,,,,,,106.889039759722,47.9023043999675,POLYGON
"158629087",ways_poly,,,,parking,,,,surface,,,,106.908416309415,47.8934889414475,POLYGON
"677682224",ways_poly,,,,parking,,,,,,,,106.928540073816,47.8994227239249,POLYGON
"242446800",ways_poly,,,,parking,,,,surface,,,,106.908360114246,47.9154471806122,POLYGON
"387688406",ways_poly,,,,parking,,asphalt,,,,,,106.917218711047,47.9160156601676,POLYGON
"158632801",ways_poly,,,,parking,,,,surface,,,,106.918012661066,47.9146640488902,POLYGON
"862431027",ways_poly,,,,parking,,,,,,,,106.856358882192,47.920063021938,POLYGON
"241581068",ways_poly,,,,parking,,,,,,,,106.860526328476,47.9187486515081,POLYGON
"866162135",ways_poly,,,,parking,,,,,,,,106.851168552302,47.9147579831354,POLYGON
"866162136",ways_poly,,,,parking,,,,,,,,106.85217433738,47.914450953463,POLYGON
"866329630",ways_poly,,,,parking,,,,,,,,106.853405573912,47.91245680287,POLYGON
"242306875",ways_poly,,,,parking,,,,surface,,,,106.918829581954,47.9280992923612,POLYGON
"387635960",ways_poly,,,,parking,,,,surface,,,Хүүхдийн тоглоотын талбай,106.920561034083,47.9298795830096,POLYGON
"387808021",ways_poly,"20",,,parking,,,,surface,,,,106.946061565821,47.9245985046459,POLYGON
"861264542",ways_poly,,,,parking,,,,,,,,106.972030668374,47.9205004870626,POLYGON
"902479225",ways_poly,,,,parking,,asphalt,,,,,,106.819826551342,47.919947008898,POLYGON
"860296145",ways_poly,,,,parking,,,,,,,,106.873191998856,47.9199599864237,POLYGON
"866897748",ways_poly,,,,parking,,,,,,,,106.8986252,47.9070772,POLYGON
"242316575",ways_poly,,,,parking,,,,surface,,,,106.880262713708,47.918584825695,POLYGON
"845979786",ways_poly,,,,parking,,,,,,,,106.777944685237,47.842488963534,POLYGON
"860324884",ways_poly,,,,parking,,,,,,,,106.975644805935,47.9223920478578,POLYGON
"862964981",ways_poly,,,,parking,,,,,,,,106.973664189743,47.919921207283,POLYGON
"1064760482",ways_poly,,,,parking,,,,,,,,107.01091286906,47.9338930995815,POLYGON
"908557834",ways_poly,,,,parking,,,,,,,,106.719240385711,47.999188315185,POLYGON
"242440696",ways_poly,,,,parking,,,,surface,,,,106.919912504989,47.9214370772235,POLYGON
"906819310",ways_poly,,,,parking,,,,,,,,106.921036565621,47.9181850237795,POLYGON
"1059612679",ways_poly,,,,parking,,,,,,,,106.908807305017,47.9216982871072,POLYGON
"388088341",ways_poly,,,,parking,,,,,,,,106.926128417908,47.9221948327377,POLYGON
"158823890",ways_poly,,,,parking,,,,surface,,,,106.91841272117,47.9207613330272,POLYGON
"386153843",ways_poly,,,,parking,,,,,,,,106.909755760028,47.9133445981,POLYGON
"386890849",ways_poly,,,,parking,,,,,,,,106.911634273845,47.9135206965061,POLYGON
"242304527",ways_poly,,,,parking,,,,surface,,,,106.925264349478,47.9159266731848,POLYGON
"242555657",ways_poly,,,,parking,,,,surface,,,,106.904481191348,47.9216544597411,POLYGON
"1059612683",ways_poly,,,,parking,,,,,,,,106.907709327345,47.9202233774013,POLYGON
"244922729",ways_poly,,,,parking,,,,surface,,,,106.906964669856,47.9222949372976,POLYGON
"385847137",ways_poly,,,,parking,,,,,,,,106.903530777003,47.9249388258187,POLYGON
"695006106",ways_poly,,,,parking,,,,,,,,106.904237516773,47.9233973144382,POLYGON
"388087251",ways_poly,,,,parking,,,,,,,Машины зогсоол,106.920194732721,47.8999366648491,POLYGON
"425871571",ways_poly,,,,parking,,,,,,,,106.923528584571,47.8979541867802,POLYGON
"591455385",ways_poly,,,,parking,,,,,,,,106.915390098802,47.8865159832724,POLYGON
"1057958047",ways_poly,,,,parking,,,,,,,,106.97477286404,47.9236209499577,POLYGON
"246087893",ways_poly,,,,parking,,,,surface,,,,106.953032981375,47.920924364186,POLYGON
"862474023",ways_poly,,,,parking,,,,,,,,106.977246043019,47.9161436591701,POLYGON
"862482458",ways_poly,,,,parking,,,,,,,,106.975789586952,47.9162503390306,POLYGON
"864569153",ways_poly,,,,parking,,,,,,,,106.991176835493,47.9162139922488,POLYGON
"228092773",ways_poly,,,train_station,,,,,,,,,107.01495535,47.90326835,POLYGON
"863319183",ways_poly,,,,parking,,,,,,,,106.810797677191,47.9240101210748,POLYGON
"864892472",ways_poly,,,,parking,,,,,,,,106.811565086906,47.9133397229886,POLYGON
"678568928",ways_poly,,,,parking,,,,,,,,106.814667043584,47.9116290230265,POLYGON
"864950401",ways_poly,,,,parking,,,,,,,,106.81800221965,47.9107911072058,POLYGON
"863718791",ways_poly,,,,parking,,,,,,,,106.811038601174,47.9214402201719,POLYGON
"862953493",ways_poly,,,,parking,,,,,,,,106.96887350374,47.9197460946005,POLYGON
"862481693",ways_poly,,,,parking,,,,,,,,106.974892282823,47.9128935728406,POLYGON
"387984410",ways_poly,,,,parking,,,,,,,,106.966279998453,47.9167103343674,POLYGON
"1057958049",ways_poly,,,,parking,,,,,,,,106.974180029107,47.921734170631,POLYGON
"1059520582",ways_poly,,,,parking,,,,,,,,106.993703268856,47.9211350743852,POLYGON
"860524444",ways_poly,,,,parking,,,,,,,,106.989565374843,47.9227134428628,POLYGON
"860524445",ways_poly,,,,parking,,,,,,,,106.990151175695,47.9229317891417,POLYGON
"387833030",ways_poly,,,,parking,,,,,,,,106.879958052785,47.923003167784,POLYGON
"388178399",ways_poly,,,,parking,,,,,,,,106.878342523383,47.9134131415197,POLYGON
"386513093",ways_poly,,,,parking,,asphalt,,,,,,106.78611048042,47.8540365096129,POLYGON
"870707309",ways_poly,,,,parking,,,,,,,,106.876777611061,47.9018901948846,POLYGON
"997966553",ways_poly,,,,parking,,,,,,,,106.835919895635,47.9166251111723,POLYGON
"865255940",ways_poly,,,,parking,,,,,,,,106.834762022642,47.9117147118014,POLYGON
"152507109",ways_poly,,,,parking,,,,surface,,,,106.915859978277,47.885236882861,POLYGON
"845971021",ways_poly,,,,parking,,,,,,,,106.76057669118,47.8548341241532,POLYGON
"845971020",ways_poly,,,,parking,,,,,,,,106.75935786931,47.8549132785562,POLYGON
"414060415",ways_poly,"100",,,parking,,asphalt,,surface,,,Сонгинохайрхан зорчигч үйлчилгээний төвийн авто зогсоол,106.821365193092,47.910895985505,POLYGON
"388166489",ways_poly,,,,parking,,,,,,,,106.832554516613,47.9105888722146,POLYGON
"386677511",ways_poly,,,,parking,,,,,,,,106.913857748999,47.9273714167539,POLYGON
"388004789",ways_poly,,,,parking,,,,,,,,106.920638100358,47.9297338,POLYGON
"924743482",ways_poly,,,,parking,,,,surface,,,,106.79073737856,47.8897997357533,POLYGON
"870707308",ways_poly,,,,parking,,,,,,,,106.87763681183,47.9026849880578,POLYGON
"386679114",ways_poly,,,,parking,,,,,,,,106.84683805239,47.9170954149037,POLYGON
"386678756",ways_poly,,,,parking,,,,,,,,106.867406311385,47.9158354873279,POLYGON
"1056894352",ways_poly,,,,parking,,,,,,,,106.977324306079,47.91926695095,POLYGON
"387981103",ways_poly,,,,parking,,,,,,,,106.959538545343,47.920548484602,POLYGON
"1059484551",ways_poly,,,,parking,,,,,,,,106.97559509615,47.9149562517813,POLYGON
"863533772",ways_poly,,,,parking,,,,,,,,106.895796165029,47.912928422344,POLYGON
"242552852",ways_poly,,,,parking,,,,surface,,,,106.923354419227,47.9190716602192,POLYGON
"386678141",ways_poly,,,,parking,,,,,,,,106.904847624882,47.9151835724968,POLYGON
"388077815",ways_poly,"20",,,parking,,,,,,,Машины зогсоол,106.886708056343,47.908537085933,POLYGON
"387970294",ways_poly,,,,parking,,,,,,,,106.904980523161,47.9142442629848,POLYGON
"388130344",ways_poly,,,,parking,,,,,,,,106.904820219452,47.9187244116963,POLYGON
"159676665",ways_poly,,,,parking,,,,surface,,,,106.923548508123,47.9212125058755,POLYGON
"864520923",ways_poly,,,,parking,,,,,,,,106.901167625061,47.9163671865386,POLYGON
"930350079",ways_poly,,,,parking,,,,,,,,106.938843448306,47.9092631650975,POLYGON
"862914763",ways_poly,,,,parking,,,,,,,,106.973665078716,47.9163283097377,POLYGON
"349960053",ways_poly,,,,parking,,,,,,,,106.948658860828,47.9187435631278,POLYGON
"860524434",ways_poly,,,,parking,,,,,,,,106.986848923843,47.9234995164853,POLYGON
"859155320",ways_poly,,,,parking,,,,,,,,106.980150824857,47.9218830048889,POLYGON
"860328118",ways_poly,,,,parking,,,,,,,,106.977359039277,47.9206594288906,POLYGON
"1059504259",ways_poly,,,,parking,,,,,,,,106.989386544217,47.9110396223585,POLYGON
"864195822",ways_poly,,,,parking,,,,,,,,107.008413376729,47.9088896222117,POLYGON
"927516142",ways_poly,,hangar,house,,,,,,,,,106.768794193535,47.8512338172402,POLYGON
"1009414560",ways_poly,,,,parking,,,,,,,,106.921342148865,47.9200449752833,POLYGON
"388084292",ways_poly,,,,parking,,,,,,,,106.922184728027,47.9311197493842,POLYGON
"242304537",ways_poly,,,,parking,,,,surface,,,,106.920278400824,47.9140817773225,POLYGON
"110259399",ways_poly,,,,parking,,,,surface,,,,106.91523393394,47.9028260045882,POLYGON
"909317542",ways_poly,,helipad,,,,,,,,,,106.89128815,47.9264593,POLYGON
"241581234",ways_poly,,,,parking,,,,surface,,,,106.944328998924,47.9163914332407,POLYGON
"386951756",ways_poly,,,,parking,,,,,,,,106.974172987554,47.9210588797563,POLYGON
"1057958053",ways_poly,,,,parking,,,,,,,,106.978203134405,47.923449484102,POLYGON
"387980109",ways_poly,,,,parking,,,,,,,,106.942184679092,47.9191935068149,POLYGON
"388135706",ways_poly,,,,parking,,,,,,,,106.943573932004,47.9195817023647,POLYGON
"1009414559",ways_poly,,,,parking,,,,,,,,106.92050836113,47.9199820200123,POLYGON
"385425665",ways_poly,,,,parking,,,,,,,,106.904836343096,47.9236018719826,POLYGON
"158516560",ways_poly,,,,parking,,,,,,,,106.905154722021,47.9227134119724,POLYGON
"385573065",ways_poly,,,,parking,,,,,,,,106.91309129233,47.9235839866879,POLYGON
"385572253",ways_poly,,,,parking,,,,,,,,106.910619752543,47.9241711912145,POLYGON
"385424408",ways_poly,,,,parking,,,,,,,,106.910373604313,47.9262103280056,POLYGON
"808239273",ways_poly,,,,parking,,asphalt,,surface,,,,106.9058494,47.9194475,POLYGON
"386906404",ways_poly,,,,parking,,,,,,,,106.909483380685,47.9142661152319,POLYGON
"241240600",ways_poly,,,,parking,,,,,,,,106.918895678165,47.9306576474484,POLYGON
"158632803",ways_poly,,,,parking,,,,surface,,,,106.912071709836,47.9184373444749,POLYGON
"1252446853",ways_poly,,,,parking,,,,,,,,106.912306127081,47.932870866261,POLYGON
"866574380",ways_poly,,,,parking,,,,,,,,106.825570203053,47.9227724175099,POLYGON
"246279208",ways_poly,,,,parking,,,,,,,,106.921066729305,47.9279515962415,POLYGON
"1057600246",ways_poly,,,,parking,,,,,,,,106.830598577496,47.8715396168369,POLYGON
"1180001126",ways_poly,,,,parking,,,,,,,,106.854911137629,47.8787635737413,POLYGON
"1057054736",ways_poly,,,,parking,,,,,,,,106.835364676035,47.8736036536583,POLYGON
"845971011",ways_poly,,,,parking,,,,,,,,106.770032103424,47.8466526337286,POLYGON
"387822229",ways_poly,"30",,,parking,,,,surface,,,Энэтхэгийн илчингийн авто зогсоол,106.928865177193,47.9233335789349,POLYGON
"385846697",ways_poly,,,,parking,,,,,,,,106.903850324226,47.9242871210854,POLYGON
"386118981",ways_poly,,,,parking,,,,surface,,,,106.947306670369,47.9052986871884,POLYGON
"918342548",ways_poly,,,,parking,,,,,,,,106.914957289758,47.8859933034161,POLYGON
"902479230",ways_poly,,,,parking,,asphalt,,,,,,106.8189586,47.91984645,POLYGON
"863008183",ways_poly,,,,parking,,,,,,,,106.973964914707,47.9146695322984,POLYGON
"158632815",ways_poly,,,,parking,,,,,,,,106.9141107,47.92007195,POLYGON
"153981255",ways_poly,,,,parking,,,,surface,,,,106.91435237038,47.9153327545378,POLYGON
"386891069",ways_poly,,,,parking,,,,,,,,106.912921196582,47.9134344768106,POLYGON
"386741704",ways_poly,,,,parking,,,,,,,Машины зогсоол,106.911574886064,47.9146477359585,POLYGON
"387270643",ways_poly,,,,parking,,,,,,,,106.963670889134,47.9190464819955,POLYGON
"863017936",ways_poly,,,,parking,,,,,,,,106.968015902714,47.9144401734686,POLYGON
"386676717",ways_poly,,,,parking,,,,,,,,106.929436784649,47.93406298464,POLYGON
"891782983",ways_poly,"60",,,parking,,,,surface,,,,106.915195975044,47.9189331995051,POLYGON
"242436531",ways_poly,,,,parking,,,,surface,,,,106.920754303938,47.9232199002124,POLYGON
"387630029",ways_poly,,,,parking,,,,,,,,106.92029279699,47.9310853140644,POLYGON
"1205369633",ways_poly,,,,parking,,asphalt,,surface,,,,106.915419583204,47.9042707642848,POLYGON
"818043121",ways_poly,,,,parking,,,,,,,,106.934081065891,47.9078952664607,POLYGON
"1253166162",ways_poly,,,,parking,,,,,,,,106.938926262221,47.9206751231778,POLYGON
"217525370",ways_poly,,,,parking,,,,surface,,,,106.922665780274,47.9085023823642,POLYGON
"386807493",ways_poly,,,,parking,,,,,,,,106.937637721367,47.91981864584,POLYGON
"242316663",ways_poly,,,,parking,,,,,,,,106.874709991623,47.9144767629731,POLYGON
"865934338",ways_poly,,,,parking,,,,,,,,106.842994578685,47.9113172978011,POLYGON
"1180001129",ways_poly,,,,parking,,,,,,,,106.835040898074,47.8677496377961,POLYGON
"387805231",ways_poly,,,,parking,,asphalt,,surface,,,,106.854464430722,47.9119419367995,POLYGON
"386676714",ways_poly,,,,parking,,,,,,,,106.92821939279,47.9359396118376,POLYGON
"388002913",ways_poly,,,,parking,,,,,,,,106.918852619988,47.9289582662568,POLYGON
"242427482",ways_poly,,,,parking,,,,surface,,,,106.922355742021,47.9257502036801,POLYGON
"858817299",ways_poly,,,,parking,,,,,,,,106.838575076126,47.9600086009471,POLYGON
"864892445",ways_poly,,,,parking,,,,,,,,106.810606011715,47.9144344173867,POLYGON
"386515962",ways_poly,,,,parking,,,,,,,,106.84505182021,47.9141538791105,POLYGON
"1064760483",ways_poly,,,,parking,,,,,,,,107.010566523421,47.9338390777924,POLYGON
"860296135",ways_poly,,,,parking,,,,,,,,106.874866619823,47.9193096847628,POLYGON
"161170436",ways_poly,,,,parking,,,,surface,,,,106.87287665,47.9118249,POLYGON
"256970472",ways_poly,"20",,,parking,,,,surface,,,,106.889306620099,47.9173053235285,POLYGON
"386943985",ways_poly,,,,parking,,,,,,,,106.944434466384,47.9216105588004,POLYGON
"860307976",ways_poly,,,,parking,,,,,,,,106.884554135465,47.9185278072779,POLYGON
"1085662644",ways_poly,,,,parking,,,,,,,,106.885532715245,47.9169803711707,POLYGON
"385571852",ways_poly,,,,parking,,,,,,,,106.908206034703,47.9255897006773,POLYGON
"242311921",ways_poly,,,,parking,,,,,,,,106.914190414698,47.9229005328424,POLYGON
"159676619",ways_poly,,,,parking,,,,surface,,,,106.9069756,47.8962118,POLYGON
"738418059",ways_poly,,,,parking,,,,,,,,106.913731389658,47.8868027279702,POLYGON
"299952031",ways_poly,,,,parking,,,,surface,,,,106.9099650718,47.88804946599,POLYGON
"870798509",ways_poly,,,,parking,,,,,,,,106.861328900595,47.9051915262953,POLYGON
"526045559",ways_poly,,,,parking,,,,,,,,106.852400343867,47.8797238498127,POLYGON
"512880124",ways_poly,,,,parking,,,,,,,,106.848549801087,47.8802061599837,POLYGON
"414029814",ways_poly,"80",,,parking,,asphalt,,surface,,,,106.911954489049,47.9093422814043,POLYGON
"158628973",ways_poly,,,,parking,,,,surface,,,,106.911348996246,47.8770657448214,POLYGON
"926639758",ways_poly,,,,parking,,,,,,,,106.895565845941,47.9999818350345,POLYGON
"291415717",ways_poly,,hangar,yes,,,,,,,,,106.77088735,47.8468983,POLYGON
"906979354",ways_poly,,apron,,,,,,,,,,106.77703040307,47.8426697150793,POLYGON
"388090257",ways_poly,,,,parking,,,,,,,,106.990981017285,47.9130314647346,POLYGON
"863008798",ways_poly,,,,parking,,,,,,,,106.986135880579,47.9123266738147,POLYGON
"386120041",ways_poly,,,,parking,,,,,,,,106.931233851281,47.9014152232106,POLYGON
"972444908",ways_poly,,,,parking,,,,,,,,106.905932747281,47.898591773606,POLYGON
"930350078",ways_poly,,,,parking,,,,,,,,106.939826088148,47.9101487676235,POLYGON
"918342546",ways_poly,,,,parking,,,,,,,,106.91540434226,47.8863220443751,POLYGON
"241658533",ways_poly,,,,parking,,,,,,,,106.912924711583,47.9095069046422,POLYGON
"778032630",ways_poly,"20",,,parking,,asphalt,,surface,,,,106.936519546723,47.8924536781387,POLYGON
"386120000",ways_poly,,,,parking,,,,,,,,106.931404840529,47.9014496027382,POLYGON
"859627143",ways_poly,,,,parking,,,,,,,,106.88505815951,47.9231717797951,POLYGON
"863533780",ways_poly,,,,parking,,,,,,,,106.892798846068,47.9147786842312,POLYGON
"866664668",ways_poly,,,,parking,,,,,,,,106.892408583214,47.9096851751483,POLYGON
"868523361",ways_poly,,,,parking,,,,,,,,106.896195434369,47.9027451051756,POLYGON
"241441014",ways_poly,,,,parking,,,,,,,,106.965566104242,47.9166244026014,POLYGON
"862482457",ways_poly,,,,parking,,,,,,,,106.9752602,47.91601065,POLYGON
"1057958194",ways_poly,,,,parking,,,,,,,,106.978502706797,47.9200295443504,POLYGON
"241194220",ways_poly,,,,parking,,,,surface,,,,106.956174565146,47.9202880349103,POLYGON
"861263961",ways_poly,,,,parking,,,,,,,,106.973172981021,47.9206333371536,POLYGON
"1058273468",ways_poly,,,,parking,,,,,,,,106.809866368726,47.8663225822237,POLYGON
"219949910",ways_poly,,hangar,hangar,,,,,,,,,106.77758555,47.84279955,POLYGON
"906979356",ways_poly,,apron,,,,,,,,,,106.77797379681,47.8421189349586,POLYGON
"906976395",ways_poly,,hangar,hangar,,,,,,,,,106.77531805,47.84466035,POLYGON
"906976390",ways_poly,,apron,,,,,,,,,,106.77570395,47.84386015,POLYGON
"845971007",ways_poly,,,,parking,,,,,,,,106.778648538935,47.8493213240254,POLYGON
"152508861",ways_poly,,apron,,,,,,,,,,106.761039956364,47.8516135735345,POLYGON
"386766471",ways_poly,,,yes,bus_station,,,,,,,Модны 2,106.891184970525,47.9191014119594,POLYGON
"242314991",ways_poly,,,,parking,,,,surface,,,,106.883168058416,47.9193067419526,POLYGON
"242009244",ways_poly,,,,parking,,,,surface,,,,106.886801364347,47.921977978078,POLYGON
"893070974",ways_poly,,,,parking,,,,surface,,,,106.890355940523,47.9120484291344,POLYGON
"388113532",ways_poly,,,,parking,,,,,,,,106.870635932966,47.9219136759505,POLYGON
"866549093",ways_poly,,,,parking,,,,,,,,106.856741523679,47.9059682193534,POLYGON
"1001313519",ways_poly,,,,parking,,,,,,,,106.847007595096,47.8742322250212,POLYGON
"865557795",ways_poly,,,,parking,,,,,,,,106.836023572116,47.9132709766311,POLYGON
"860296136",ways_poly,,,,parking,,,,,,,,106.873415145225,47.9181630713181,POLYGON
"387159628",ways_poly,,,,parking,,,,,,,,106.873705349734,47.9159835933978,POLYGON
"386683086",ways_poly,,,,parking,,,,,,,,106.869829007243,47.9169750728999,POLYGON
"388051433",ways_poly,,,,parking,,,,,,,,106.859728230137,47.9179797260135,POLYGON
"1059517242",ways_poly,,,,parking,,,,,,,,106.9914431,47.9197509666667,POLYGON
"1059518251",ways_poly,,,,parking,,,,,,,,106.991165510734,47.9190811887804,POLYGON
"858432030",ways_poly,,,,parking,,,,,,,,106.986055471062,47.9213410045251,POLYGON
"859566756",ways_poly,,,,parking,,,,,,,,106.985674577122,47.9194700911403,POLYGON
"242434331",ways_poly,,,,parking,,,,surface,,,,106.964652891529,47.9172824592633,POLYGON
"862527328",ways_poly,,,,parking,,,,,,,,106.980876607968,47.9140934965443,POLYGON
"387978665",ways_poly,,,,parking,,,,,,,,106.966179669215,47.9203991352167,POLYGON
"845971008",ways_poly,,,,parking,,,,,,,,106.781848586264,47.8402741817638,POLYGON
"906976394",ways_poly,,apron,,,,,,,,,,106.775003087576,47.844507436116,POLYGON
"291415711",ways_poly,,hangar,yes,,,,,,,,,106.771008678546,47.8477952205548,POLYGON
"241445429",ways_poly,,,,parking,,,,surface,,,,106.920332427581,47.9590993208646,POLYGON
"870784775",ways_poly,,,,parking,,,,,,,,107.020146587632,47.9051071695834,POLYGON
"242440695",ways_poly,,,,parking,,,,,,,,106.92305770154,47.9207580868071,POLYGON
"1182383980",ways_poly,,,,parking,,,,,,,,106.916824056201,47.9154578897288,POLYGON
"387976206",ways_poly,,,,parking,,,,,,,,106.948002219897,47.921148093977,POLYGON
"1083918644",ways_poly,,,,parking,,,,,,,,106.930807364075,47.9068022078439,POLYGON
"388090908",ways_poly,,,,parking,,,,,,,,106.928511474335,47.9085102758401,POLYGON
"242304529",ways_poly,,,,parking,,,,surface,,,,106.920417925717,47.9166956235066,POLYGON
"158508830",ways_poly,,,,parking,,,,surface,,,,106.932379744608,47.9221311641537,POLYGON
"246095946",ways_poly,,,,parking,,,,surface,,,,106.947886039756,47.9188805288454,POLYGON
"907306728",ways_poly,,,,parking,,,,,,,,106.92895516651,47.9006665137552,POLYGON
"388039008",ways_poly,,,,parking,,,,,,,,106.942193795427,47.9033604909068,POLYGON
"386676711",ways_poly,,,,parking,,,,,,,,106.925660308378,47.9339090135727,POLYGON
"1064760488",ways_poly,,,,parking,,,,,,,,107.009659350696,47.9326184155407,POLYGON
"386944540",ways_poly,,,,parking,,,,,,,,106.947283947552,47.9233013272129,POLYGON
"387979948",ways_poly,,,,parking,,,,,,,,106.938539244307,47.9178992252497,POLYGON
"242304524",ways_poly,,,,parking,,,,surface,,,,106.923700279889,47.916896070204,POLYGON
"386676719",ways_poly,,,,parking,,,,,,,,106.926660974185,47.9303114664133,POLYGON
"158549533",ways_poly,,,,parking,,,,surface,,,,106.92369771734,47.9202938799128,POLYGON
"242450798",ways_poly,,,,parking,,,,surface,,,,106.932737552028,47.9260760451781,POLYGON
"387810384",ways_poly,,,,parking,,,,surface,,,,106.944289162026,47.9209299281764,POLYGON
"158508819",ways_poly,,,,parking,,,,surface,,,,106.9321045806,47.9217228629473,POLYGON
"158984543",ways_poly,,,,parking,,,,surface,,,,106.941315549428,47.9142331101833,POLYGON
"219949855",ways_poly,,hangar,yes,,,,,,,,,106.759637903591,47.8538065771019,POLYGON
"906721918",ways_poly,,hangar,yes,,,,,,,,,106.76079495,47.85380655,POLYGON
"863793779",ways_poly,,,,parking,,,,,,,,106.816054944799,47.9266500024601,POLYGON
"902479237",ways_poly,,,,parking,,asphalt,,,,,,106.81866756121,47.9215908698685,POLYGON
"246107594",ways_poly,,,,parking,,,,,,,,106.8266493,47.91348725,POLYGON
"909667433",ways_poly,,helipad,,,,,,,,,,106.857879324283,47.9200503779551,POLYGON
"386318611",ways_poly,,,,parking,,,,,,,,106.875898128305,47.9146291817001,POLYGON
"862425575",ways_poly,,,,parking,,,,,,,,106.858094381119,47.9174467403147,POLYGON
"388179838",ways_poly,,,,parking,,,,,,,,106.885767575543,47.9159222916962,POLYGON
"862431029",ways_poly,,,,parking,,,,,,,,106.857790139121,47.9196600261597,POLYGON
"893070975",ways_poly,,,,parking,,,,surface,,,,106.88926345625,47.9124388148649,POLYGON
"862424349",ways_poly,,,,parking,,,,,,,,106.882302985193,47.9175614142376,POLYGON
"860307979",ways_poly,,,,parking,,,,,,,,106.881953725874,47.9184530455096,POLYGON
"236181284",ways_poly,,,,parking,,,,,,,,106.902170191175,47.908755344792,POLYGON
"386513092",ways_poly,,,,parking,,asphalt,,,,,,106.786997172195,47.8553471289632,POLYGON
